N,P,K,temperature,ph,rainfall,label
20,55,20,7.5,700.0,30.0,Groundnut
40,40,20,6.0,700.0,15.0,Gram
33,59,22,22.64236876,5.946999529,122.3886015,kidneybeans
28,70,21,25.39038396,7.437373666,39.18374505,lentil
120,45,75,6.5,1000.0,35.0,Cotton
1,76,17,28.43430726,6.012719118,147.0414824,pigeonpeas
110,50,55,7.5,900.0,20.0,Wheat
130,60,150,6.0,900.0,30.0,Sugarcane
80,60,60,6.0,600.0,20.0,Wheat
125,65,60,7.0,1000.0,25.0,Sugarcane
60,40,40,7.0,900.0,35.0,Jowar
80,35,20,6.5,600.0,30.0,Moong
140,80,125,7.5,1500.0,25.0,Sugarcane
100,70,50,7.0,1000.0,35.0,Cotton
9,60,23,31.96987867,6.276004336,64.25520357,mothbeans
120,50,55,7.5,600.0,20.0,Wheat
91,84,52,29.14827211,6.390741836,117.536781,banana
0,27,38,22.44581266,6.738016221,109.3905998,pomegranate
114,30,51,29.24908541,6.069171847,25.93496537,muskmelon
112,39,29,26.12492233,6.726528895,147.8035305,coffee
29,21,45,23.40981539,6.749260456,105.2240743,pomegranate
100,65,60,6.0,900.0,20.0,Wheat
120,23,28,25.67324193,6.877799264,196.2736367,coffee
125,70,50,7.0,700.0,30.0,Maize
1,48,24,29.34594634,6.232836962,59.03629954,mungbean
100,40,135,7.5,800.0,20.0,Grapes
86,26,27,27.13140403,6.081172981,192.4280381,coffee
50,35,25,6.5,400.0,25.0,Soybean
54,65,47,27.92765919,6.721835879,149.9107557,papaya
99,36,20,20.57981887,6.671085817,78.34604471,maize
20,35,20,6.5,800.0,25.0,Tur
150,60,150,6.0,900.0,30.0,Sugarcane
40,50,20,6.5,900.0,20.0,Gram
150,60,80,6.5,700.0,20.0,Sugarcane
110,60,65,7.5,800.0,25.0,Cotton
140,80,75,8.5,1000.0,20.0,Sugarcane
140,60,80,6.5,700.0,20.0,Sugarcane
44,74,85,20.18649426,7.150681303,78.26039559,chickpea
100,45,60,6.0,1400.0,30.0,Rice
130,60,95,7.0,800.0,20.0,Sugarcane
60,46,22,24.89364635,6.625404348,87.9298085,maize
125,75,120,6.5,1000.0,35.0,Sugarcane
115,70,45,7.5,900.0,30.0,Cotton
50,55,60,6.0,1000.0,25.0,Ginger
35,140,197,16.77557314,6.106190557,66.76285469,grapes
120,65,145,7.0,1000.0,25.0,Sugarcane
45,20,20,6.0,600.0,25.0,Jowar
115,75,45,7.0,500.0,15.0,Wheat
117,25,53,29.11858526,6.413927319,24.52020164,muskmelon
18,66,22,25.87990287,6.347379185,47.89645224,lentil
117,32,34,26.2724184,6.758792552,127.1752928,coffee
70,60,45,7.0,700.0,25.0,Wheat
95,50,60,6.0,1000.0,25.0,Rice
135,65,150,6.0,900.0,20.0,Sugarcane
31,26,9,11.69894639,7.566165721,103.2005992,orange
100,55,40,6.5,600.0,20.0,Wheat
105,55,45,7.0,800.0,25.0,Wheat
60,40,55,7.5,1000.0,25.0,Wheat
6,124,200,22.98208095,5.971332179,109.5852253,apple
100,50,130,7.0,700.0,30.0,Grapes
125,50,55,6.5,900.0,30.0,Cotton
80,60,50,7.5,1100.0,30.0,Rice
135,60,45,5.5,600.0,30.0,Maize
40,120,197,23.80593812,5.889480679,119.6335548,apple
120,70,120,7.0,1100.0,35.0,Sugarcane
40,50,60,6.5,1000.0,25.0,Ginger
80,45,60,6.0,500.0,15.0,Wheat
90,60,105,7.5,1500.0,25.0,Sugarcane
17,11,32,28.74013335,5.620733794,156.7650823,coconut
125,75,135,6.5,1300.0,35.0,Sugarcane
40,30,20,6.0,700.0,25.0,Urad
135,80,70,8.5,1100.0,35.0,Sugarcane
120,40,40,6.0,500.0,15.0,Wheat
87,54,20,25.61707368,6.576418207,108.8303762,maize
120,80,45,7.0,700.0,30.0,Maize
95,40,140,6.0,700.0,30.0,Grapes
14,76,20,29.05941162,7.042474679,36.5011366,lentil
150,75,95,7.0,800.0,20.0,Sugarcane
50,64,25,28.84079155,6.734447425,70.25496749,blackgram
20,45,25,6.5,900.0,30.0,Groundnut
95,45,60,6.0,1400.0,30.0,Rice
140,75,145,6.5,1300.0,25.0,Sugarcane
81,36,38,23.76554749,6.334837865,150.3166152,jute
105,80,70,8.0,600.0,30.0,Cotton
40,35,40,7.5,800.0,30.0,Jowar
135,60,150,6.0,900.0,30.0,Sugarcane
55,40,75,5.5,1000.0,35.0,Ginger
120,55,50,6.0,800.0,25.0,Cotton
90,59,35,24.25133493,7.098227926,175.1742112,jute
70,50,45,7.0,500.0,15.0,Wheat
107,10,49,25.83202912,6.755192025,45.24690619,watermelon
99,38,21,22.88330922,6.352471866,67.72777298,maize
69,64,47,40.21199348,6.993473247,186.6762324,papaya
140,90,125,7.0,900.0,20.0,Sugarcane
125,60,130,7.0,900.0,30.0,Sugarcane
11,40,23,29.61253065,5.80428611,50.1978269,mothbeans
80,50,60,6.0,1000.0,25.0,Rice
115,80,60,7.5,600.0,30.0,Cotton
33,134,205,21.0365275,6.08551916,114.7412734,apple
120,65,45,6.5,600.0,20.0,Wheat
140,70,135,6.0,1000.0,25.0,Sugarcane
29,63,17,30.02629908,7.26154329,66.47264636,blackgram
120,80,100,6.5,700.0,25.0,Sugarcane
49,69,82,18.31561493,7.26311855,81.78710463,chickpea
105,45,40,6.5,1300.0,25.0,Rice
100,40,65,6.5,800.0,25.0,Cotton
80,55,110,7.0,1400.0,30.0,Sugarcane
120,45,65,7.5,800.0,25.0,Cotton
120,80,145,7.0,1000.0,35.0,Sugarcane
95,30,52,29.48069921,6.640470863,26.0365768,muskmelon
25,25,50,6.0,1600.0,25.0,Turmeric
120,75,145,6.5,1300.0,25.0,Sugarcane
5,136,195,22.35628673,6.264202804,107.7697413,apple
23,7,34,26.1055118,5.852038202,134.1279669,coconut
40,55,30,7.0,800.0,35.0,Tur
85,60,120,6.5,800.0,20.0,Grapes
55,50,50,6.0,900.0,20.0,Turmeric
28,122,197,19.89363946,5.856575335,69.66256816,grapes
115,80,80,8.0,500.0,30.0,Cotton
17,30,27,29.03065024,5.894027065,205.5720367,coconut
135,65,40,6.0,600.0,20.0,Maize
95,50,115,6.5,1300.0,35.0,Sugarcane
145,70,60,7.5,1200.0,25.0,Sugarcane
8,136,201,41.65602996,5.609255992,74.19664838,grapes
97,22,26,23.60567546,6.074190142,185.1568059,coffee
145,80,130,6.5,1300.0,25.0,Sugarcane
65,50,50,7.0,700.0,25.0,Wheat
110,65,40,6.5,800.0,15.0,Wheat
30,45,25,6.5,800.0,30.0,Gram
100,55,45,7.0,500.0,15.0,Wheat
70,50,40,6.5,900.0,30.0,Jowar
35,51,17,28.79929247,3.558822825,40.85534718,mothbeans
39,58,85,17.88776475,5.996932037,68.54932919,chickpea
115,75,45,6.5,900.0,30.0,Cotton
13,74,25,24.12192608,6.461618577,44.23629285,lentil
80,60,45,7.0,800.0,25.0,Jowar
136,36,20,23.09595631,6.925412377,71.29581071,cotton
75,50,45,7.0,500.0,15.0,Wheat
130,60,125,6.5,1300.0,35.0,Sugarcane
120,65,50,7.0,500.0,20.0,Maize
115,40,40,6.0,1000.0,25.0,Rice
130,70,60,6.0,500.0,20.0,Maize
48,62,47,25.34756111,6.803094965,174.4012337,papaya
106,21,52,28.89578588,6.286515359,23.0362503,muskmelon
102,11,45,29.03167341,6.35544263,24.15591199,muskmelon
75,60,50,7.5,600.0,20.0,Wheat
100,50,140,6.0,700.0,20.0,Grapes
105,65,40,7.0,800.0,25.0,Cotton
90,50,110,6.5,1000.0,30.0,Sugarcane
80,55,100,7.0,1400.0,20.0,Sugarcane
27,73,79,19.16288268,7.354973451,82.69766829,chickpea
33,61,24,20.04611791,4.567446499,122.4564203,pigeonpeas
40,61,22,20.94981756,7.002216044,44.23913012,lentil
140,60,60,6.0,700.0,30.0,Maize
120,60,125,6.5,1300.0,35.0,Sugarcane
150,70,150,6.5,1300.0,35.0,Sugarcane
120,60,50,6.0,1000.0,35.0,Cotton
17,64,16,30.97758716,7.161797643,180.716828,pigeonpeas
89,57,43,26.91515043,6.998787171,177.2233048,jute
120,40,55,7.5,900.0,25.0,Wheat
65,40,60,6.0,900.0,20.0,Wheat
89,40,43,26.24532085,7.124050134,189.9711184,jute
117,27,48,26.53259325,6.835268184,54.30660782,watermelon
135,80,60,7.5,500.0,25.0,Maize
115,55,60,6.0,700.0,25.0,Wheat
125,60,80,6.5,700.0,20.0,Sugarcane
119,72,55,25.99069521,6.220643671,112.0777152,banana
40,55,75,5.5,1000.0,35.0,Ginger
145,80,90,7.0,800.0,25.0,Sugarcane
38,15,30,28.91862016,5.075504537,97.01331604,mango
101,70,48,25.36059237,6.012696655,116.5531455,banana
130,80,75,8.5,1000.0,20.0,Sugarcane
115,55,55,7.5,900.0,15.0,Wheat
80,40,30,7.5,600.0,25.0,Urad
31,20,26,25.56567803,6.443168642,199.7936345,coconut
20,69,15,23.44260668,5.934136378,107.4137246,kidneybeans
100,45,60,6.0,1000.0,35.0,Cotton
45,25,30,6.0,300.0,25.0,Tur
150,65,120,6.5,1300.0,25.0,Sugarcane
30,40,40,6.0,800.0,25.0,Groundnut
20,55,25,6.5,600.0,25.0,Groundnut
67,45,38,22.72791041,7.300410836,260.8875056,rice
150,70,130,7.0,900.0,30.0,Sugarcane
105,80,75,7.5,500.0,30.0,Cotton
130,90,130,6.0,1000.0,35.0,Sugarcane
23,58,19,24.17093241,5.243634849,59.18953429,mothbeans
25,35,30,7.5,800.0,30.0,Jowar
30,40,30,6.0,800.0,25.0,Groundnut
28,123,202,22.76643029,6.442289294,120.4359949,apple
28,58,81,17.47500984,6.18042747,93.35034262,chickpea
140,60,55,7.5,500.0,20.0,Maize
101,13,54,25.42900869,6.828982708,56.34144589,watermelon
42,58,25,27.45853567,6.513620918,69.46020927,blackgram
85,50,110,6.5,1000.0,30.0,Sugarcane
110,45,50,7.0,800.0,15.0,Wheat
20,35,30,6.0,800.0,30.0,Groundnut
23,5,44,21.20725375,7.16300467,107.5660804,pomegranate
125,80,30,7.5,500.0,20.0,Maize
135,60,80,6.5,1200.0,20.0,Sugarcane
34,34,35,27.27433181,6.422710539,95.257992,mango
110,40,55,7.5,1300.0,25.0,Rice
120,60,65,6.5,1000.0,35.0,Cotton
75,50,40,6.5,700.0,25.0,Wheat
130,60,60,6.5,1000.0,20.0,Sugarcane
140,90,120,6.5,1000.0,25.0,Sugarcane
100,55,50,7.5,600.0,20.0,Wheat
34,56,17,33.4126864,4.548202098,139.6702541,pigeonpeas
89,91,55,25.08347445,6.275572298,94.32961456,banana
30,35,35,7.5,800.0,25.0,Jowar
105,40,70,6.0,900.0,30.0,Cotton
130,70,145,6.5,1000.0,20.0,Sugarcane
85,40,135,7.5,800.0,20.0,Grapes
31,75,18,15.46789263,5.824208309,88.88796102,kidneybeans
10,79,20,24.98287462,6.379881442,38.21370568,lentil
120,65,70,7.0,1000.0,30.0,Sugarcane
50,45,75,6.5,1000.0,35.0,Ginger
130,40,75,6.5,1000.0,35.0,Cotton
116,81,55,26.42313317,5.915546415,95.12322062,banana
100,45,130,7.0,700.0,20.0,Grapes
65,40,40,6.0,500.0,15.0,Wheat
24,27,34,28.87862994,6.203376525,145.0583117,coconut
75,40,30,7.5,600.0,25.0,Urad
95,45,125,6.5,800.0,25.0,Grapes
130,60,70,6.5,1100.0,30.0,Sugarcane
32,25,35,18.09903225,5.892913826,107.0050976,pomegranate
85,60,40,6.5,1300.0,25.0,Rice
145,65,40,6.5,500.0,20.0,Maize
84,51,35,22.30157427,6.043304899,197.9791215,rice
13,64,20,19.1345771,6.590571088,36.46946971,lentil
50,25,40,7.0,500.0,25.0,Groundnut
80,45,55,7.5,1500.0,35.0,Rice
150,50,50,7.0,800.0,25.0,Cotton
125,65,120,6.5,1300.0,25.0,Sugarcane
145,60,75,7.5,1000.0,35.0,Cotton
135,80,45,7.0,700.0,30.0,Maize
140,75,130,7.5,1500.0,35.0,Sugarcane
80,50,50,7.0,500.0,25.0,Wheat
60,60,40,6.5,600.0,20.0,Wheat
120,80,60,7.5,600.0,30.0,Cotton
65,40,20,7.5,600.0,30.0,Urad
140,80,145,7.0,1100.0,35.0,Sugarcane
80,40,55,7.5,1300.0,25.0,Rice
50,40,80,6.5,900.0,20.0,Ginger
64,45,43,25.62980105,5.534878156,209.9001977,rice
40,40,20,7.0,900.0,35.0,Urad
95,50,50,7.0,1200.0,35.0,Rice
69,37,42,23.05804872,7.073453503,251.0549998,rice
50,35,30,6.5,800.0,30.0,Jowar
25,68,19,29.39982732,7.108450121,67.47677295,blackgram
80,40,40,6.0,1000.0,25.0,Rice
85,55,55,7.5,1300.0,25.0,Rice
105,70,50,7.0,1000.0,35.0,Cotton
125,70,55,7.5,600.0,25.0,Maize
105,60,65,8.5,600.0,10.0,Cotton
125,60,75,7.5,1000.0,35.0,Cotton
34,29,8,31.87859192,6.450640306,105.3437825,orange
85,60,50,7.5,1100.0,30.0,Rice
80,18,51,28.05380704,6.706053225,20.76582087,muskmelon
150,80,45,7.0,700.0,30.0,Maize
125,90,130,6.0,1000.0,35.0,Sugarcane
75,60,40,6.5,900.0,30.0,Jowar
115,55,50,7.5,1500.0,35.0,Rice
135,60,100,6.5,700.0,30.0,Sugarcane
40,64,47,32.50037548,6.893509446,71.73759526,papaya
30,60,30,7.0,700.0,30.0,Groundnut
115,40,55,7.5,800.0,15.0,Wheat
100,50,100,6.5,1000.0,20.0,Sugarcane
25,50,25,7.5,700.0,25.0,Groundnut
145,55,65,7.5,800.0,25.0,Cotton
71,52,18,25.10787449,5.790770203,78.16077693,maize
35,25,30,6.5,1000.0,30.0,Rice
49,72,15,31.55846339,7.137004749,74.86960831,blackgram
19,35,24,27.11030369,6.883308033,49.11964582,mungbean
25,35,30,6.5,900.0,20.0,Urad
35,25,20,6.5,500.0,30.0,Tur
50,25,25,6.0,400.0,25.0,Tur
115,50,50,7.0,700.0,25.0,Wheat
40,79,17,21.12695586,6.403683619,38.71834464,lentil
110,45,50,7.0,500.0,15.0,Wheat
125,75,40,6.5,600.0,25.0,Maize
125,60,140,7.0,1100.0,25.0,Sugarcane
120,85,150,6.0,900.0,20.0,Sugarcane
70,40,45,6.5,900.0,30.0,Jowar
105,45,60,6.0,800.0,15.0,Wheat
80,60,130,7.5,800.0,25.0,Grapes
10,75,17,18.43966037,7.732194788,39.00992137,lentil
135,80,60,8.5,1000.0,25.0,Sugarcane
40,45,18,30.43683729,5.261285926,30.92014047,mothbeans
100,45,135,7.5,800.0,30.0,Grapes
45,50,80,5.5,900.0,20.0,Ginger
115,80,50,7.5,600.0,20.0,Wheat
80,45,50,7.0,500.0,25.0,Wheat
75,60,50,7.5,800.0,15.0,Wheat
120,80,120,7.5,1200.0,30.0,Sugarcane
150,65,120,6.5,1000.0,35.0,Sugarcane
80,50,55,7.5,600.0,30.0,Wheat
150,65,40,6.0,600.0,20.0,Maize
140,75,95,7.0,800.0,20.0,Sugarcane
130,75,125,7.5,1200.0,20.0,Sugarcane
60,20,25,6.5,600.0,35.0,Jowar
0,70,21,36.30049702,4.672437054,101.6073988,pigeonpeas
100,40,50,7.5,600.0,20.0,Wheat
105,55,50,7.5,900.0,15.0,Wheat
66,53,19,23.09348056,6.033550195,65.49730729,maize
40,25,25,6.5,600.0,25.0,Jowar
92,21,48,25.81692236,6.377427122,54.82963379,watermelon
65,55,45,7.0,500.0,25.0,Wheat
145,60,135,6.0,1000.0,25.0,Sugarcane
90,57,24,18.92851916,6.158860284,82.34162918,maize
115,45,60,6.0,900.0,20.0,Wheat
3,67,24,17.00067625,5.520880014,103.2926407,kidneybeans
135,70,50,7.0,700.0,30.0,Maize
135,65,95,7.0,800.0,30.0,Sugarcane
6,9,12,31.08368929,7.028746406,109.6894658,orange
150,85,140,7.0,1000.0,35.0,Sugarcane
86,40,39,25.72100868,6.207459637,175.6086697,jute
30,50,20,7.0,900.0,30.0,Groundnut
100,55,50,7.5,900.0,15.0,Wheat
80,60,55,6.0,1000.0,20.0,Rice
150,60,45,5.5,600.0,30.0,Maize
115,65,50,7.0,1000.0,35.0,Cotton
80,45,125,6.5,800.0,25.0,Grapes
120,60,75,7.5,1000.0,35.0,Cotton
90,86,55,27.96236771,5.644486582,97.55986676,banana
64,53,38,26.24347471,6.855362875,183.4065252,jute
40,40,25,7.0,300.0,30.0,Soybean
88,78,45,29.10403455,6.324270089,92.07835761,banana
65,60,55,6.0,700.0,25.0,Wheat
150,60,75,6.5,1000.0,35.0,Sugarcane
89,53,44,24.88692811,7.319735475,150.2498675,jute
60,45,40,6.5,500.0,15.0,Wheat
82,46,41,23.3250131,6.581693772,187.3096148,jute
26,50,19,27.3179125,6.005242945,32.55919573,mothbeans
4,23,5,22.67594476,7.477935216,110.3332655,orange
40,11,44,24.45840036,6.322396027,111.3779693,pomegranate
140,60,75,7.5,1000.0,35.0,Cotton
57,57,75,17.09104223,7.785039076,87.27444866,chickpea
105,40,45,6.5,900.0,25.0,Wheat
125,80,70,8.5,1100.0,35.0,Sugarcane
21,9,40,24.51147697,5.956401828,105.6209954,pomegranate
130,75,150,6.0,900.0,20.0,Sugarcane
1,132,200,16.27852801,5.620745638,66.57462809,grapes
125,75,75,8.0,1000.0,35.0,Sugarcane
30,25,35,6.5,800.0,30.0,Rice
140,45,15,25.5308271,5.801047545,99.39557151,cotton
150,85,120,6.5,1000.0,35.0,Sugarcane
32,71,85,20.62767492,6.403982316,92.06630306,chickpea
75,60,55,6.0,500.0,15.0,Wheat
140,65,150,6.5,1000.0,30.0,Sugarcane
140,60,70,6.5,1100.0,30.0,Sugarcane
30,30,20,7.0,500.0,35.0,Tur
125,65,65,7.0,1100.0,25.0,Sugarcane
120,65,45,6.0,600.0,25.0,Maize
150,75,135,6.0,1000.0,35.0,Sugarcane
76,51,18,26.16985907,6.247040422,79.84925393,maize
39,9,15,25.35467646,7.992041984,116.7555937,orange
80,50,40,6.5,700.0,25.0,Wheat
55,50,65,6.0,900.0,30.0,Ginger
105,80,60,6.0,900.0,20.0,Wheat
130,65,40,6.0,600.0,20.0,Maize
0,49,18,29.68361658,6.990095452,41.82490236,mungbean
65,30,20,6.5,400.0,25.0,Urad
34,9,36,22.8122645,6.276038961,110.4432293,pomegranate
130,65,145,7.0,1000.0,25.0,Sugarcane
120,60,120,6.0,900.0,20.0,Sugarcane
125,75,55,7.0,600.0,20.0,Maize
100,74,52,25.43480512,5.837258235,96.47800391,banana
68,58,38,23.22397386,6.336253525,221.2091958,rice
40,30,30,6.5,300.0,30.0,Tur
10,78,18,18.54141834,6.296976913,44.07819743,lentil
9,10,10,22.3551049,6.010391864,101.5164589,orange
90,40,45,6.5,1500.0,35.0,Rice
105,50,55,7.5,900.0,20.0,Wheat
20,50,25,7.0,700.0,35.0,Gram
2,120,203,23.12652652,5.893492999,108.6211833,apple
100,60,50,7.0,900.0,20.0,Wheat
88,38,15,25.08239719,6.455116637,62.49190812,maize
40,40,20,6.5,400.0,25.0,Jowar
105,50,50,6.5,700.0,15.0,Wheat
125,70,150,6.5,1300.0,35.0,Sugarcane
75,55,55,7.5,500.0,15.0,Wheat
52,56,85,20.1187446,6.81712422,88.68168643,chickpea
130,40,70,6.0,900.0,30.0,Cotton
111,32,34,25.46743689,6.392048018,171.3764462,coffee
26,15,6,17.22034507,6.912033409,108.0054343,orange
40,35,30,6.5,800.0,30.0,Urad
100,55,60,6.0,800.0,35.0,Rice
125,60,55,7.5,500.0,20.0,Maize
8,139,199,29.36947679,6.336426667,66.13442813,grapes
36,43,22,27.82684262,6.389882166,58.37249772,mungbean
25,22,25,33.56150184,5.977413803,95.70525913,mango
20,20,15,7.0,800.0,35.0,Moong
16,14,30,29.70931288,6.37466756,209.8453993,coconut
70,45,55,7.5,600.0,30.0,Wheat
50,40,20,6.0,600.0,35.0,Tur
120,60,55,7.5,800.0,15.0,Wheat
60,35,20,6.5,400.0,25.0,Soybean
75,60,45,7.0,800.0,25.0,Jowar
105,60,55,6.5,900.0,30.0,Cotton
130,65,40,6.5,500.0,20.0,Maize
135,45,65,7.5,800.0,25.0,Cotton
150,70,140,7.5,1200.0,20.0,Sugarcane
97,29,27,27.74576987,7.205078785,139.8619431,coffee
40,35,20,6.5,400.0,25.0,Soybean
18,79,20,20.27514686,5.877347515,139.7521543,kidneybeans
100,55,115,7.0,1100.0,35.0,Sugarcane
85,45,140,6.0,700.0,25.0,Grapes
6,123,203,12.7567962,6.130310493,66.77844567,grapes
33,77,15,23.89736406,7.802212437,40.74536757,lentil
4,59,25,27.68515114,6.227134139,54.62243308,mungbean
46,76,77,18.2356751,6.967843048,83.74879344,chickpea
125,60,150,7.5,1200.0,20.0,Sugarcane
6,125,204,27.92004934,5.733539807,69.92092839,grapes
35,72,21,34.03619494,7.741418772,66.85510868,blackgram
12,8,10,16.14820285,7.995848977,107.4287664,orange
40,18,43,19.38603815,5.767372539,109.9130984,pomegranate
115,70,45,7.0,900.0,20.0,Wheat
100,50,125,7.0,700.0,25.0,Grapes
55,60,65,6.5,900.0,30.0,Ginger
28,7,9,34.5917846,6.730757538,115.5650287,orange
100,32,26,25.234661,6.043485685,124.2261737,coffee
65,40,50,7.0,500.0,25.0,Wheat
30,40,20,7.0,900.0,30.0,Tur
140,90,140,7.0,1000.0,25.0,Sugarcane
118,88,52,28.65003945,5.843163161,98.75084366,banana
105,40,45,6.5,1000.0,25.0,Wheat
11,71,17,19.9191786,5.74644777,82.68554379,kidneybeans
85,40,55,7.5,1300.0,25.0,Rice
80,45,45,6.5,1100.0,30.0,Rice
40,25,25,7.0,500.0,30.0,Moong
65,37,40,23.35905428,5.333322606,188.413665,rice
75,45,50,7.0,500.0,25.0,Wheat
4,40,21,28.79728147,6.725551062,44.30070517,mungbean
27,43,23,31.70447482,5.875333778,44.94317432,mothbeans
23,23,27,34.72413192,5.161148592,97.31258083,mango
66,53,41,25.0756354,7.778915154,257.0038865,rice
105,60,23,23.53371386,6.207652157,87.54004943,cotton
90,45,135,7.5,800.0,30.0,Grapes
3,28,33,30.33723921,5.755049971,94.42850522,mango
81,30,31,24.65090184,7.027585559,135.1386537,coffee
32,55,52,37.58899717,6.9677596,159.6577388,papaya
90,49,21,24.84016732,6.472523287,74.05474936,maize
40,30,35,20.89273273,6.269663963,104.4407083,pomegranate
60,45,55,7.5,900.0,30.0,Jowar
120,50,50,7.0,800.0,25.0,Wheat
84,50,44,25.48591986,5.935344406,182.6549356,rice
0,69,21,25.86928193,7.072923306,36.68284038,lentil
75,40,20,7.5,600.0,30.0,Urad
100,45,140,6.0,700.0,25.0,Grapes
33,31,34,31.32995611,5.421265283,89.78216168,mango
80,60,45,7.0,1200.0,35.0,Rice
60,50,55,7.5,600.0,20.0,Wheat
120,60,55,6.0,800.0,20.0,Wheat
94,5,55,28.5854649,6.085682344,26.88372572,muskmelon
135,85,145,7.0,1000.0,25.0,Sugarcane
38,135,203,41.36106301,6.444373116,69.92107482,grapes
25,40,25,6.5,600.0,30.0,Groundnut
135,80,145,7.0,1000.0,35.0,Sugarcane
135,60,125,6.5,1000.0,35.0,Sugarcane
14,41,17,29.12939524,7.085982325,36.45012824,mungbean
135,70,125,7.0,900.0,20.0,Sugarcane
60,59,22,31.86847286,7.191522601,74.22238583,blackgram
90,60,130,7.5,800.0,25.0,Grapes
120,70,60,6.5,500.0,20.0,Maize
50,30,30,6.0,700.0,25.0,Jowar
110,80,50,7.0,1000.0,35.0,Cotton
25,25,45,6.0,1600.0,25.0,Turmeric
130,65,45,6.5,600.0,25.0,Maize
70,50,55,7.5,900.0,30.0,Jowar
75,30,25,6.5,400.0,30.0,Urad
65,60,45,7.0,800.0,25.0,Jowar
110,65,55,7.5,1000.0,25.0,Wheat
60,40,40,6.0,500.0,15.0,Wheat
55,40,30,7.5,600.0,30.0,Jowar
40,20,30,6.5,500.0,25.0,Groundnut
90,55,140,6.0,700.0,30.0,Grapes
30,35,25,6.5,800.0,30.0,Urad
150,80,130,6.5,1300.0,25.0,Sugarcane
29,67,21,29.79181107,6.621323612,63.02169909,blackgram
93,26,27,24.59245684,7.288211994,137.7044047,coffee
50,35,20,7.0,700.0,25.0,Jowar
110,50,45,7.0,1400.0,30.0,Rice
15,27,28,33.80398664,4.507523551,90.82549241,mango
17,134,204,39.04071989,6.499604931,73.88467027,grapes
135,75,50,7.0,600.0,30.0,Maize
115,60,55,7.5,800.0,25.0,Cotton
105,60,45,7.0,1200.0,35.0,Rice
135,65,135,6.0,1000.0,35.0,Sugarcane
24,14,33,29.38072512,6.366219551,218.5241851,coconut
39,77,21,22.99774444,4.603563116,159.689339,pigeonpeas
140,65,150,6.0,900.0,20.0,Sugarcane
22,18,31,30.7645515,5.956027059,90.38503469,mango
105,65,55,7.5,1000.0,25.0,Wheat
145,80,150,7.0,1400.0,30.0,Sugarcane
40,50,20,6.0,600.0,25.0,Tur
45,40,30,7.5,500.0,30.0,Jowar
50,35,30,7.5,600.0,35.0,Jowar
32,78,22,23.97081395,7.007037515,53.40906048,lentil
70,60,60,7.5,800.0,15.0,Wheat
125,75,140,6.5,1000.0,30.0,Sugarcane
100,80,60,6.0,900.0,30.0,Cotton
95,40,50,7.5,600.0,20.0,Wheat
115,75,80,8.5,500.0,25.0,Cotton
145,60,55,5.5,600.0,20.0,Maize
29,45,16,28.43683487,6.583381939,43.12063289,mungbean
25,143,198,22.81212536,6.027314401,107.855225,apple
35,64,15,28.47442276,6.500144962,69.5274407,blackgram
150,45,75,6.5,1000.0,35.0,Cotton
120,80,40,7.5,600.0,20.0,Maize
140,80,130,6.5,1300.0,25.0,Sugarcane
100,75,75,7.5,600.0,25.0,Cotton
145,70,135,7.5,1500.0,25.0,Sugarcane
120,45,45,6.5,600.0,20.0,Wheat
71,46,40,20.2801937,7.236705436,191.9535738,rice
127,53,24,22.21506982,6.127939628,70.40557612,cotton
120,50,40,6.5,900.0,20.0,Wheat
76,56,39,24.39459498,6.551130445,197.1220049,jute
60,55,45,7.0,800.0,25.0,Jowar
140,70,120,7.0,1100.0,35.0,Sugarcane
25,35,25,7.5,800.0,25.0,Jowar
65,45,40,6.5,900.0,30.0,Jowar
145,75,140,6.5,900.0,30.0,Sugarcane
40,35,30,7.5,800.0,30.0,Jowar
150,65,145,7.5,1200.0,30.0,Sugarcane
130,55,60,7.0,1000.0,35.0,Cotton
45,30,25,6.5,300.0,30.0,Tur
110,55,40,6.5,900.0,15.0,Wheat
150,60,100,6.5,700.0,30.0,Sugarcane
85,55,50,7.5,600.0,20.0,Wheat
60,50,60,6.0,700.0,25.0,Wheat
135,60,140,6.5,900.0,20.0,Sugarcane
107,34,32,26.77463708,6.78006386,177.7745075,coffee
45,30,30,6.5,300.0,30.0,Tur
110,60,55,6.5,900.0,35.0,Rice
50,40,65,6.5,1000.0,25.0,Ginger
55,40,40,6.0,500.0,30.0,Jowar
60,40,45,6.5,900.0,30.0,Jowar
65,50,60,6.0,500.0,15.0,Wheat
60,40,20,7.5,700.0,30.0,Jowar
90,60,45,7.0,1200.0,35.0,Rice
85,45,45,6.5,600.0,20.0,Wheat
105,25,45,7.5,1000.0,30.0,Cotton
22,18,33,30.41235793,6.621623545,93.92375879,mango
145,40,70,6.0,900.0,30.0,Cotton
80,60,110,7.5,1200.0,30.0,Sugarcane
50,25,15,6.0,500.0,20.0,Gram
37,77,17,36.20970524,5.617122801,191.0658531,pigeonpeas
110,55,55,7.5,900.0,15.0,Wheat
120,65,75,7.0,1200.0,35.0,Sugarcane
145,80,125,7.0,900.0,20.0,Sugarcane
115,60,45,6.5,900.0,30.0,Cotton
25,27,41,19.20090378,6.923509371,108.0423555,pomegranate
115,60,50,6.0,1000.0,35.0,Cotton
145,60,95,7.0,800.0,20.0,Sugarcane
34,75,24,23.50222822,4.760038039,192.3023991,pigeonpeas
