N,P,K,temperature,ph,rainfall,label
4,20,25,28.93270187,5.664587011,99.9834242,mango
36,25,33,27.98392787,5.548584852,99.61465679,mango
30,17,31,31.20478173,6.804437106,94.62954663,mango
28,37,28,32.13409675,6.097869767,98.63333684,mango
38,15,30,28.91862016,5.075504537,97.01331604,mango
12,37,30,31.09779147,4.546466109,90.28624348,mango
38,19,31,34.73823882,5.855119268,90.65022183,mango
8,33,29,29.98080499,6.442393461,91.82271568,mango
15,27,28,33.80398664,4.507523551,90.82549241,mango
34,16,25,30.07202564,6.10729559,92.09609766,mango
11,36,31,27.92063282,6.47544932,100.2585673,mango
33,29,34,31.40948821,6.832979509,92.99739415,mango
12,31,26,35.7877738,5.395275719,100.2160615,mango
12,34,28,33.36140093,6.13526938,98.81596545,mango
5,16,31,35.96054636,4.555688532,98.00644238,mango
1,30,29,28.33333307,6.434197756,91.67241761,mango
16,35,31,32.27652024,5.316875978,95.99487068,mango
35,18,26,31.99490489,5.279388967,97.38741498,mango
4,40,26,27.58258929,6.720041791,95.8445641,mango
9,29,34,29.38471637,5.72742254,100.8124659,mango
2,38,33,32.38697531,4.691396195,90.21633216,mango
26,32,32,30.91471455,6.810186079,90.14047759,mango
34,38,31,35.37775595,6.454045329,97.41586402,mango
5,32,33,32.32362177,5.842763773,93.36718816,mango
31,29,26,28.22373428,5.024124684,97.76832322,mango
34,34,35,27.27433181,6.422710539,95.257992,mango
36,19,32,27.10710832,4.94295037,92.37238878,mango
7,17,26,34.89226666,6.414526606,91.63074547,mango
38,15,27,33.7462686,6.777788126,92.26439205,mango
5,19,25,27.3511056,6.441328044,96.27792547,mango
37,36,26,32.89300162,4.650536197,94.49161372,mango
21,31,32,35.38598705,5.254532213,90.29643888,mango
37,36,27,27.5529736,5.910634533,90.40332704,mango
23,23,30,32.82141065,4.755273631,90.89173106,mango
36,26,26,30.17294105,6.814630246,95.23444287,mango
24,33,35,29.26382931,5.342866119,100.7586226,mango
26,18,30,32.06097197,6.336234624,96.59816497,mango
22,17,26,28.69818144,4.754435025,99.642454,mango
11,34,32,29.14305008,6.831706773,97.55155537,mango
29,35,28,28.3471611,6.967417766,90.40260445,mango
22,28,26,27.67256197,4.947683034,92.84991507,mango
23,24,32,28.1218093,5.630619901,93.30247448,mango
1,35,34,30.79375683,6.27339822,92.21318555,mango
2,24,34,28.89409382,6.472774648,94.76322976,mango
39,37,25,33.33024826,6.953246506,98.28583013,mango
15,36,27,27.78912455,5.643710216,91.01152997,mango
3,18,31,31.65333432,6.392313973,91.09745581,mango
8,38,32,29.75150773,4.981816523,91.405983,mango
33,31,34,31.32995611,5.421265283,89.78216168,mango
14,29,32,35.63627319,6.942520105,97.51952041,mango
18,20,26,31.66524687,5.435840509,89.98024312,mango
9,21,32,32.26935342,5.870116071,95.94035356,mango
20,30,27,27.81005614,4.74910393,95.89898581,mango
9,38,25,34.58561471,5.497946899,100.3060719,mango
26,24,34,31.27180992,6.811291098,89.74409017,mango
31,36,29,33.93679864,6.460542749,97.4611918,mango
14,18,35,31.09154239,4.791146778,91.46664318,mango
40,16,35,31.89356292,6.4841522,89.59371481,mango
28,27,34,32.45465292,6.526654345,95.04871605,mango
0,17,30,35.47478322,6.279133738,97.79072474,mango
1,29,29,27.32961444,6.052026047,93.53197359,mango
2,36,31,30.90225239,5.73171945,91.77522598,mango
12,27,26,29.09382275,5.32307197,96.23520043,mango
7,28,35,30.02086169,4.66910839,96.63721027,mango
0,36,26,34.13072188,5.101206389,96.38808001,mango
26,35,31,33.44619894,5.339556562,98.05089394,mango
27,21,30,35.3915464,5.061081874,91.22881052,mango
22,38,31,31.53356352,5.821106036,98.57025046,mango
22,18,31,30.7645515,5.956027059,90.38503469,mango
28,23,28,30.01821337,5.676032581,96.08745082,mango
7,31,27,31.32863689,6.524114355,94.67344737,mango
29,34,26,33.88004781,6.273953676,89.29147581,mango
8,37,33,28.07802689,6.128167757,97.45373619,mango
39,16,27,35.53845018,4.934964765,91.54560427,mango
40,24,25,28.70595247,5.445008416,95.8946444,mango
19,38,26,31.48451729,4.525722333,93.17221967,mango
21,21,30,27.69819273,5.403908328,100.7720705,mango
22,18,33,30.41235793,6.621623545,93.92375879,mango
31,20,30,32.17752026,6.207495815,91.88766069,mango
18,26,31,32.6112614,5.418475257,91.10190759,mango
24,130,195,29.99677232,6.112305667,67.12534492,grapes
13,144,204,30.7280404,6.092241627,68.38135469,grapes
22,123,205,32.44577836,5.896343436,68.73932528,grapes
36,125,196,37.46566825,6.15526103,66.83872293,grapes
24,131,196,22.03296178,5.732453638,65.34440794,grapes
2,123,198,39.64851881,6.253034534,70.39906054,grapes
35,140,197,16.77557314,6.106190557,66.76285469,grapes
11,122,195,12.14190714,5.647202395,69.63122027,grapes
6,123,203,12.7567962,6.130310493,66.77844567,grapes
17,134,204,39.04071989,6.499604931,73.88467027,grapes
25,130,197,39.70772192,5.554831977,74.91506217,grapes
27,145,205,9.467960445,5.800242694,66.02765219,grapes
9,122,201,29.58748357,5.570290539,68.06417307,grapes
16,139,203,17.82803682,6.27564088,65.84748763,grapes
32,141,204,8.825674745,5.536645599,67.235765,grapes
22,138,195,27.83487131,6.208196881,73.02882766,grapes
31,144,202,11.02105378,5.870600622,68.23963161,grapes
3,136,205,17.5862944,6.334771461,71.4065452,grapes
28,122,197,19.89363946,5.856575335,69.66256816,grapes
4,136,204,29.93707596,5.898944282,65.52279323,grapes
39,145,201,36.73126647,5.775600435,72.24230804,grapes
38,132,197,20.42094753,5.931101816,66.93065667,grapes
36,133,198,25.51939719,6.2286454,69.17281221,grapes
25,121,201,30.50734778,5.594240603,70.08200379,grapes
15,125,199,18.4269936,5.569230319,69.75734306,grapes
24,140,205,12.087022,5.93202852,68.66813363,grapes
13,132,203,23.60115364,6.423216506,73.23901752,grapes
5,126,197,12.80000387,6.417500829,67.10439401,grapes
30,120,200,38.06099482,6.234904253,65.70148216,grapes
23,142,197,39.06555518,6.000573725,69.30772897,grapes
26,135,203,33.78372897,5.685102769,74.53557341,grapes
7,126,203,16.76201707,5.662140095,73.28712806,grapes
32,139,198,35.89307536,6.358186848,66.53946559,grapes
9,141,202,21.01245395,6.119495295,66.38448261,grapes
20,142,196,10.89875873,6.207600783,68.69420397,grapes
32,129,201,16.36251869,6.48754639,71.55665483,grapes
3,134,199,20.28370163,5.81717753,71.06611222,grapes
38,138,204,25.11108456,6.325480034,73.01026829,grapes
14,131,198,33.4641162,5.562790949,67.92204319,grapes
20,122,204,11.7976469,6.487369687,65.06962486,grapes
40,126,201,11.36300891,6.116982944,71.18289431,grapes
36,128,204,25.23542319,5.695792761,67.03840888,grapes
11,132,197,15.99050693,5.734317007,74.40198861,grapes
0,137,195,22.4359017,6.329499832,65.3973168,grapes
19,123,200,34.76086052,6.167013532,65.70430027,grapes
31,136,197,31.11047251,5.653776058,71.43001582,grapes
4,134,200,28.57828803,5.840256272,73.34232097,grapes
39,139,201,41.18664903,5.539980812,68.68895899,grapes
8,127,196,27.02766138,5.833302165,70.95666003,grapes
39,138,203,21.19339319,6.399433771,74.62834921,grapes
32,120,204,10.38004759,6.138958698,67.3917379,grapes
12,142,203,31.3115978,5.972850838,65.01095312,grapes
8,133,195,20.46657776,6.456079585,71.29813872,grapes
8,139,199,29.36947679,6.336426667,66.13442813,grapes
21,134,202,10.72302459,6.425419926,65.2982112,grapes
40,140,195,14.97846952,6.294395676,71.63437433,grapes
39,127,202,15.3246651,6.477768039,71.60102999,grapes
19,120,195,18.73932187,5.931538447,73.55807954,grapes
21,139,201,19.3642553,5.980598579,67.15094741,grapes
17,136,195,41.20733624,6.389783283,65.90227462,grapes
33,139,203,33.34214482,5.693287415,70.68098614,grapes
22,133,201,23.81995682,6.00299607,67.2739864,grapes
32,130,196,40.66012294,6.372959542,74.03030056,grapes
37,135,205,11.82768186,5.510924849,74.10225057,grapes
15,140,195,13.28504331,5.69945282,65.80006004,grapes
39,132,196,35.83089092,5.778594403,73.67984885,grapes
40,121,199,26.18159716,6.315586313,66.05911698,grapes
40,132,202,24.57558351,5.971813006,69.706113,grapes
29,142,203,29.67229086,5.891195653,66.48490371,grapes
32,121,199,39.37102553,6.129812716,74.08101744,grapes
6,140,205,17.66558428,6.313085601,69.8671263,grapes
8,120,196,24.06679352,6.053662544,69.81855775,grapes
34,133,202,15.31413469,5.804799142,74.82144653,grapes
35,135,199,21.77466746,6.400719746,69.39630398,grapes
16,145,199,26.91624843,5.953966361,69.30927185,grapes
8,136,201,41.65602996,5.609255992,74.19664838,grapes
25,129,195,17.98667801,5.777271492,72.37127689,grapes
16,130,201,29.12033769,5.682395429,68.8503047,grapes
39,129,203,34.38922481,5.863996687,71.03001556,grapes
38,135,203,41.36106301,6.444373116,69.92107482,grapes
33,120,205,35.12158265,5.550832178,69.71518491,grapes
35,125,204,19.6491772,6.107741788,73.69529586,grapes
1,132,200,16.27852801,5.620745638,66.57462809,grapes
39,140,203,21.11903604,6.349875906,69.27779761,grapes
28,145,202,19.2077707,6.484323189,66.83113717,grapes
6,128,200,25.96308415,5.838748311,70.31782647,grapes
6,139,199,25.67385024,6.29099842,74.10919422,grapes
29,122,196,41.94865736,5.638328481,73.06862952,grapes
37,144,197,11.18994268,6.415555956,66.34234944,grapes
38,120,197,17.5438296,6.323722572,73.77063744,grapes
38,141,198,13.05809741,5.757009965,70.75633584,grapes
14,121,203,9.724457611,6.158689406,74.46411148,grapes
6,125,204,27.92004934,5.733539807,69.92092839,grapes
32,138,197,9.535585543,5.908724337,69.44115171,grapes
11,124,204,13.42988625,6.361141107,71.40043037,grapes
23,138,200,9.851242629,5.96537863,68.42802444,grapes
40,143,201,24.97256132,6.476757723,66.70016285,grapes
6,142,202,27.23708304,6.224542938,70.42508897,grapes
37,124,195,18.70679077,6.209928251,66.5964488,grapes
35,134,204,9.949929082,5.841138354,66.00817551,grapes
119,25,51,26.47330219,6.283818329,53.65742581,watermelon
119,19,55,25.18780042,6.818261383,46.87420883,watermelon
105,30,50,25.29954705,6.37620108,57.04147057,watermelon
114,8,50,24.74631269,6.581587932,57.95826144,watermelon
93,22,52,26.58740671,6.932739726,41.87540028,watermelon
80,26,55,24.53442564,6.140099215,49.11618732,watermelon
85,27,45,26.0713757,6.467095849,57.79652846,watermelon
85,22,53,25.96534238,6.849471704,59.46338556,watermelon
82,22,45,26.22338015,6.512196212,54.60159289,watermelon
118,13,54,24.41311871,6.039584629,44.07843475,watermelon
83,25,53,26.49195283,6.057697106,57.72799157,watermelon
86,15,47,24.04355803,6.423898762,53.78929956,watermelon
101,10,47,25.5421695,6.936997681,57.57343233,watermelon
119,9,50,26.74550678,6.251286661,40.794305,watermelon
104,17,46,25.7131428,6.190015912,43.08961827,watermelon
95,12,51,25.76484262,6.681606702,44.22066914,watermelon
102,14,52,26.79489868,6.51075991,57.74091817,watermelon
109,21,55,24.9004602,6.770278088,57.44942094,watermelon
81,18,50,26.80750629,6.429788073,58.79889057,watermelon
103,17,51,25.11189154,6.209888345,44.20656987,watermelon
105,14,50,26.2148837,6.419052193,59.65590798,watermelon
97,8,52,24.9103226,6.237861736,49.48575692,watermelon
120,19,49,25.79448878,6.762471629,56.45229202,watermelon
95,16,55,25.26931156,6.612847999,40.12650421,watermelon
83,29,52,25.76402693,6.704688865,46.05122728,watermelon
83,9,45,25.85483596,6.049609892,46.85176955,watermelon
91,21,50,24.33528185,6.762030215,48.32113628,watermelon
116,5,54,25.37601283,6.65398725,57.23028471,watermelon
112,28,54,24.86094646,6.738030547,55.29563514,watermelon
88,29,51,24.71885473,6.095689937,48.45978627,watermelon
118,15,45,24.21495706,6.538006356,48.01138482,watermelon
92,21,48,25.81692236,6.377427122,54.82963379,watermelon
106,14,45,24.47018505,6.417011754,57.26773002,watermelon
99,5,47,24.13078816,6.649086972,51.19470197,watermelon
98,8,51,26.1793464,6.25933595,49.43050977,watermelon
108,22,46,26.17668721,6.121168559,53.33484977,watermelon
119,7,55,26.03867719,6.031424482,44.3993381,watermelon
117,27,48,26.53259325,6.835268184,54.30660782,watermelon
109,10,53,26.81938687,6.551750306,46.06193778,watermelon
80,16,46,25.50405534,6.940236218,48.47833278,watermelon
100,18,52,26.20234499,6.87606733,56.47941847,watermelon
91,7,53,25.13735887,6.457216535,43.52897517,watermelon
86,6,53,25.92030221,6.921847888,42.10681516,watermelon
107,5,52,26.6634609,6.881425746,57.40847165,watermelon
103,16,49,24.06731461,6.915717008,51.75212401,watermelon
101,20,48,24.6774157,6.206247494,57.05709413,watermelon
85,25,47,26.11440416,6.29542477,58.48160844,watermelon
84,7,51,26.81530456,6.399669044,55.74073582,watermelon
102,28,54,25.15623099,6.862157042,55.49541453,watermelon
98,25,52,25.2801372,6.224066378,49.29456609,watermelon
97,25,50,26.22005978,6.093814669,49.08553937,watermelon
90,16,45,24.92093261,6.291540278,50.55710813,watermelon
95,12,46,26.21667586,6.32281728,54.65423596,watermelon
82,23,49,26.81383586,6.873283991,51.70497792,watermelon
82,25,51,24.31334971,6.074209622,48.11248366,watermelon
110,28,46,24.29105004,6.49889585,51.26046418,watermelon
118,21,51,24.42998931,6.678805092,48.58241822,watermelon
120,20,45,25.66576039,6.114128685,54.22722466,watermelon
91,7,52,25.07803672,6.405054243,56.39962921,watermelon
81,6,55,24.88910524,6.110142735,51.70699144,watermelon
101,13,54,25.42900869,6.828982708,56.34144589,watermelon
101,17,55,24.37118217,6.451499764,44.63907691,watermelon
111,6,53,26.4930645,6.313512999,46.06382209,watermelon
107,10,49,25.83202912,6.755192025,45.24690619,watermelon
115,11,46,24.41592661,6.623167177,40.32161859,watermelon
84,25,52,24.37190239,6.12532356,44.20899581,watermelon
120,7,47,24.24782473,6.653867608,54.7657624,watermelon
91,12,46,24.64458469,6.343942518,48.31219031,watermelon
89,22,52,24.89681131,6.217300786,53.14626213,watermelon
113,19,46,25.41864024,6.286387658,49.52320689,watermelon
97,22,50,26.26028739,6.7698938,58.97878791,watermelon
117,30,50,24.90123934,6.744966312,46.59207341,watermelon
90,14,52,24.84740848,6.391858432,59.67927244,watermelon
104,23,47,26.98212846,6.770434148,42.91292205,watermelon
81,16,45,26.90435747,6.727468157,59.75980023,watermelon
88,5,47,25.86475496,6.662244646,41.16554802,watermelon
92,7,45,26.70607759,6.944640222,51.51033554,watermelon
81,18,50,26.44019475,6.507110986,47.81847573,watermelon
111,5,55,26.283443,6.520663422,50.78669728,watermelon
108,23,51,26.84366082,6.106500787,40.228644,watermelon
113,30,50,26.03967219,6.277484043,43.87712348,watermelon
83,10,53,24.92994759,6.195142279,48.75859458,watermelon
101,11,51,25.50736962,6.792035575,44.2068997,watermelon
114,21,55,25.4438391,6.472756256,57.51549686,watermelon
99,6,45,26.12588914,6.000975617,40.71210074,watermelon
92,20,55,25.10474753,6.587791262,59.26519444,watermelon
92,7,48,26.27520631,6.956508826,54.38748495,watermelon
91,24,55,26.27061608,6.259086583,46.76837499,watermelon
110,21,54,26.73690828,6.747537642,47.46447019,watermelon
112,25,51,25.04746944,6.932537231,56.72496677,watermelon
89,25,54,24.69368934,6.353107393,48.99390828,watermelon
100,10,53,24.54356968,6.211748957,42.00660251,watermelon
83,22,54,25.89762315,6.277245254,54.49960057,watermelon
95,14,50,26.6333118,6.560443519,56.31866159,watermelon
119,30,49,25.35794749,6.903020221,47.72078245,watermelon
97,12,47,25.28784623,6.765094964,58.28697664,watermelon
110,7,45,26.63838589,6.189213927,48.32428609,watermelon
96,18,50,25.3310446,6.904241707,41.53218699,watermelon
83,23,55,26.89750174,6.463271076,43.97193745,watermelon
120,24,47,26.98603693,6.260838965,58.54876687,watermelon
115,17,55,27.57826922,6.776533055,28.08253201,muskmelon
114,27,48,27.82054812,6.528404378,26.32405487,muskmelon
101,25,52,29.09910406,6.750145572,22.52497327,muskmelon
118,18,52,28.04943594,6.562832807,20.76223014,muskmelon
95,26,45,29.91690582,6.117530021,28.16057247,muskmelon
81,25,49,29.86895762,6.076459669,26.26243014,muskmelon
117,24,53,29.17220859,6.293486295,21.30290472,muskmelon
114,30,51,29.24908541,6.069171847,25.93496537,muskmelon
113,6,52,27.76317235,6.740983646,25.21609113,muskmelon
108,26,52,28.82629037,6.201797639,26.23838511,muskmelon
81,30,48,28.52379742,6.041027474,29.86681385,muskmelon
115,9,52,29.06785065,6.019372459,29.1194739,muskmelon
83,7,45,29.08417927,6.704104127,25.33014238,muskmelon
84,21,55,28.47090661,6.494251024,21.08484101,muskmelon
109,26,45,28.27973674,6.224535449,21.58992507,muskmelon
95,27,55,28.47212559,6.160414414,20.88620369,muskmelon
119,5,55,29.68846716,6.168757984,26.83924845,muskmelon
110,14,51,27.02415146,6.085444691,21.26034986,muskmelon
82,18,48,29.09588297,6.159050816,26.70581328,muskmelon
87,14,48,29.69238699,6.606033244,29.1102594,muskmelon
85,9,53,28.20619412,6.447662945,28.78654515,muskmelon
100,6,53,29.05248036,6.105909623,23.66620626,muskmelon
107,12,46,29.57240298,6.559763394,27.56918621,muskmelon
91,13,47,29.10968327,6.14410903,27.95602304,muskmelon
102,25,50,28.20480805,6.099662369,20.36001144,muskmelon
117,25,53,29.11858526,6.413927319,24.52020164,muskmelon
85,21,52,29.62800691,6.075144116,23.69586761,muskmelon
104,25,55,29.81196601,6.123802502,22.68766503,muskmelon
102,24,54,27.72338349,6.698468621,22.81863447,muskmelon
116,25,50,29.26092798,6.088885814,28.70627683,muskmelon
100,17,48,29.72791119,6.367800632,26.52364146,muskmelon
110,25,54,28.91105641,6.425930938,23.44398467,muskmelon
104,25,51,28.96361426,6.469983276,23.56130173,muskmelon
107,11,54,28.59052369,6.094016338,29.44008034,muskmelon
98,26,52,27.33897716,6.150090899,28.69113835,muskmelon
88,17,52,29.90415889,6.646962425,25.37828397,muskmelon
87,25,46,27.42711692,6.379690748,21.7508774,muskmelon
120,8,46,29.55657523,6.732834334,28.36535596,muskmelon
95,13,46,29.84070774,6.126019932,23.28207838,muskmelon
108,22,47,28.53545677,6.161123579,25.1290048,muskmelon
82,13,52,27.11535046,6.442810053,26.51924782,muskmelon
120,23,55,27.84492803,6.732049075,26.47844429,muskmelon
110,22,47,29.03157242,6.243673725,24.93861254,muskmelon
95,23,45,27.82424457,6.266208727,21.19014526,muskmelon
106,10,49,27.72653142,6.350623739,20.21126747,muskmelon
99,12,52,28.69708334,6.002927293,22.21807088,muskmelon
106,20,51,29.73019662,6.342573112,20.49035619,muskmelon
83,11,53,29.54097171,6.163921248,21.9653077,muskmelon
117,19,55,28.80311922,6.121745389,25.16359891,muskmelon
98,26,49,27.29035669,6.130160473,23.49535234,muskmelon
113,20,48,27.46583649,6.440584681,27.27899847,muskmelon
101,17,47,29.49401389,6.185053234,26.30820876,muskmelon
98,7,45,27.79161808,6.157724816,26.85422624,muskmelon
93,22,48,29.12533739,6.776987974,21.90440445,muskmelon
95,21,47,27.93114233,6.431970877,20.66127836,muskmelon
109,12,48,29.45771748,6.708743843,20.76212031,muskmelon
118,12,47,27.96872279,6.010739645,28.94766949,muskmelon
100,14,49,29.48882958,6.365956658,26.01909355,muskmelon
89,9,47,29.47156259,6.668382766,28.75226067,muskmelon
95,16,46,27.0767265,6.74669542,24.4514648,muskmelon
95,7,45,27.30008597,6.031665834,25.09484511,muskmelon
87,6,45,29.82729394,6.40077205,22.84203589,muskmelon
93,20,50,29.93061247,6.448792689,24.34814338,muskmelon
84,29,49,29.94349168,6.251420275,20.39020503,muskmelon
111,5,47,28.03306461,6.274452811,21.17924769,muskmelon
111,5,52,29.8843055,6.135996372,21.0000988,muskmelon
111,15,54,27.7058373,6.194090172,22.06207161,muskmelon
89,11,47,29.78714005,6.327822962,27.8659442,muskmelon
110,15,48,28.57819995,6.212567211,27.5987178,muskmelon
95,30,52,29.48069921,6.640470863,26.0365768,muskmelon
115,12,52,27.51492243,6.685553129,21.01796432,muskmelon
120,25,50,28.05457761,6.327210469,21.84869328,muskmelon
102,11,45,29.03167341,6.35544263,24.15591199,muskmelon
94,5,55,28.5854649,6.085682344,26.88372572,muskmelon
84,18,46,27.08808014,6.781050373,25.32159689,muskmelon
107,22,54,27.99611732,6.630301421,21.61893763,muskmelon
80,18,52,27.87317436,6.484799661,24.05207925,muskmelon
86,18,45,28.96586565,6.566759102,22.25838137,muskmelon
113,28,48,28.87726019,6.170520518,24.44267592,muskmelon
115,18,53,29.17052093,6.012480351,22.06994464,muskmelon
82,20,54,29.34033587,6.541150335,21.44532907,muskmelon
98,22,47,29.07265321,6.341400922,28.83568362,muskmelon
117,25,54,28.68275966,6.150686364,29.11187663,muskmelon
83,15,49,28.92705913,6.438008153,23.20076686,muskmelon
120,16,51,27.99901833,6.547041903,23.28618248,muskmelon
111,5,50,27.59350075,6.399891457,24.84266123,muskmelon
85,21,47,29.87331077,6.186770318,24.69720481,muskmelon
90,23,54,28.55852465,6.159020864,27.26588346,muskmelon
99,29,55,29.19378695,6.660954816,26.48240255,muskmelon
102,11,47,27.98780984,6.504906979,27.14509034,muskmelon
80,18,51,28.05380704,6.706053225,20.76582087,muskmelon
87,21,52,27.3506296,6.067665498,27.21244021,muskmelon
114,8,52,29.34081108,6.419083092,28.22908103,muskmelon
99,6,46,28.61475136,6.39637861,28.98574189,muskmelon
89,25,50,27.04863538,6.375923383,25.08146686,muskmelon
96,13,55,29.5275305,6.700337732,21.13545688,muskmelon
82,26,47,28.50416396,6.565312653,24.20007242,muskmelon
106,21,52,28.89578588,6.286515359,23.0362503,muskmelon
90,15,52,27.04927452,6.448061578,23.65747461,muskmelon
106,16,54,28.96017885,6.585872508,24.7458198,muskmelon
24,128,196,22.75088787,5.521466996,110.4317855,apple
7,144,197,23.8494014,6.133220586,114.0512495,apple
14,128,205,22.60800988,6.226289556,116.0396587,apple
8,120,201,21.18667419,6.321152192,122.233323,apple
20,129,201,23.41044706,5.587905967,116.0777931,apple
32,137,204,22.86006627,5.824151693,117.7296726,apple
27,139,205,22.48403042,5.772179946,105.5473627,apple
0,123,205,22.02775403,5.790993052,121.1349176,apple
22,144,196,21.91191314,6.499226821,117.0761277,apple
1,124,199,23.71059131,5.658473817,112.6676589,apple
30,122,197,21.37784654,5.573241391,106.1417017,apple
29,121,196,22.84852833,6.079497202,123.5977843,apple
13,126,204,23.1094265,6.383180271,108.183792,apple
9,139,199,23.25230817,5.867420996,105.3558408,apple
0,133,200,23.67287749,5.708418722,104.2298028,apple
30,143,199,23.76881552,5.7983508,102.2648546,apple
36,140,198,23.34386401,6.28188384,104.4267991,apple
37,137,199,22.63946441,5.697945522,108.3405879,apple
33,121,203,22.45696744,5.605934087,114.8407725,apple
7,144,195,22.96388477,5.85648105,104.6472986,apple
35,128,205,21.07273439,6.041053829,107.8737015,apple
29,128,198,22.44075021,5.685062404,121.4977331,apple
2,143,196,22.71271308,5.669489065,109.8852597,apple
34,140,198,21.70416965,5.751707342,115.1781396,apple
29,144,204,22.43324518,5.800448951,119.1025189,apple
32,141,203,21.25941052,5.821347769,109.0658471,apple
13,144,197,22.9215706,6.28022267,105.6941544,apple
25,143,198,22.81212536,6.027314401,107.855225,apple
9,137,200,21.12152071,5.636687393,102.8017203,apple
6,144,198,21.11478672,5.559363609,104.5086618,apple
37,126,196,23.59997268,5.596449493,107.1728191,apple
2,120,203,23.12652652,5.893492999,108.6211833,apple
11,143,197,22.98458907,5.875718516,122.1952483,apple
10,141,201,22.12659387,6.386021424,104.5412275,apple
24,142,202,22.53779727,5.710819862,101.8474768,apple
23,138,195,22.49095104,5.795985716,124.3915101,apple
18,125,204,22.35548159,6.046673619,116.7366261,apple
13,121,196,22.20700989,6.443382913,120.1593771,apple
26,122,202,22.44516988,5.617227184,107.1843273,apple
28,123,202,22.76643029,6.442289294,120.4359949,apple
26,121,201,22.19109412,6.162034371,112.3126628,apple
21,137,196,23.6119202,5.812781806,123.5900822,apple
21,135,198,23.86087054,5.765015126,105.0241329,apple
5,144,205,21.42177231,6.184922574,102.8045658,apple
2,123,205,22.36629253,5.739652177,124.9831618,apple
15,133,199,23.99686172,5.824778636,117.6102915,apple
31,130,198,21.80129837,5.554823557,120.0586671,apple
25,143,200,23.80436344,6.024248787,100.6192543,apple
16,143,204,23.71475278,5.631333387,121.8961665,apple
19,122,202,23.34467359,5.811975094,112.8954016,apple
10,125,196,22.31253665,5.730557448,113.0688155,apple
20,139,202,23.50201428,5.66999105,107.9868949,apple
28,123,198,23.46260321,5.682751473,111.7763395,apple
28,136,200,23.06204373,6.245858905,114.7399101,apple
2,131,199,22.47420512,6.017370134,124.2179699,apple
2,140,197,22.69780133,5.53456749,105.0508234,apple
27,138,201,23.66682067,5.952367662,105.4004751,apple
30,127,204,22.50050273,6.126436584,100.9343903,apple
32,145,203,23.83053666,6.406818518,109.5966791,apple
29,139,205,23.64142354,6.155939453,116.6912176,apple
26,126,195,21.41363812,5.878568981,118.3979065,apple
40,136,202,22.85267372,5.935336308,117.5314026,apple
6,124,200,22.98208095,5.971332179,109.5852253,apple
35,138,200,21.19909519,5.67130617,103.6838922,apple
17,136,196,23.87192332,5.882155988,103.0548094,apple
33,134,205,21.0365275,6.08551916,114.7412734,apple
16,143,197,22.61711614,5.90402645,116.9256766,apple
27,120,200,21.45278675,6.110218826,116.7036582,apple
29,145,205,22.81227579,6.212302608,109.3383552,apple
3,141,197,21.98141856,6.142803397,115.4789148,apple
15,123,204,22.52709326,6.365972688,115.3830068,apple
5,136,195,22.35628673,6.264202804,107.7697413,apple
10,136,204,21.19852186,6.276198595,105.8554351,apple
7,141,195,23.8812458,5.514253142,104.9116663,apple
2,129,201,22.78234161,5.682343744,122.1449949,apple
29,138,197,22.19055385,5.830892252,121.6622761,apple
30,137,200,22.91430043,5.603413172,118.6044645,apple
29,132,204,23.08950736,6.0967531,108.2166601,apple
14,139,197,21.72484506,6.056529526,121.6961761,apple
18,125,203,22.44307715,6.160267496,102.5565807,apple
33,143,204,21.1316077,5.814434775,122.5391946,apple
40,144,196,22.71750705,5.987262638,107.0289866,apple
9,143,197,23.75033085,5.570020684,117.6602827,apple
38,135,203,23.76121837,5.965551311,100.825956,apple
28,130,196,22.13450646,6.062356467,112.9203223,apple
35,142,203,21.17089176,5.895319002,123.6495149,apple
12,129,205,22.36238282,6.119432215,118.6832725,apple
1,135,203,22.77856513,5.624203283,113.7759219,apple
0,145,205,21.22503442,5.52078314,113.9760462,apple
31,121,201,23.15791104,5.731535258,110.712841,apple
35,131,203,22.42776057,5.893490899,102.7230739,apple
29,140,195,23.64082979,5.560521058,116.7431319,apple
33,138,198,22.29423493,6.222390798,122.7418744,apple
14,140,197,23.35225078,6.071255131,113.0381382,apple
35,145,195,22.03911546,6.231950009,110.9804014,apple
40,120,197,23.80593812,5.889480679,119.6335548,apple
25,132,198,22.31944084,5.732757516,100.1173443,apple
31,137,196,22.14464104,6.400321212,120.6310784,apple
36,144,196,23.65167552,6.496934492,115.3611268,apple
10,140,197,22.16939473,6.229498836,124.4683112,apple
22,30,12,15.78144173,6.354006744,119.035002,orange
37,6,13,26.03097313,7.511755068,101.2847738,orange
27,13,6,13.36050601,7.335158382,111.2266885,orange
7,16,9,18.87957654,7.813916603,114.6659511,orange
20,7,9,29.47741671,7.129136941,111.1727497,orange
26,27,10,28.06903173,6.079998496,114.1339416,orange
5,23,15,25.66901098,7.408939392,112.5424199,orange
0,18,14,29.77149434,7.207991261,114.4161786,orange
39,24,14,30.55472573,7.189259647,106.0711985,orange
13,23,6,23.96147583,7.365338111,102.6958703,orange
21,17,15,23.98289638,7.455991072,118.4901697,orange
33,12,8,25.26052689,6.822282114,117.3695296,orange
6,9,12,31.08368929,7.028746406,109.6894658,orange
19,7,10,14.78003032,6.118430299,100.1961762,orange
24,18,6,26.56608303,6.285312759,116.3796525,orange
9,11,8,24.85903405,6.559236744,111.7803734,orange
